capacity_multiplier,w_gossip,w_rel,program_variant,k_swaps,n_changed_talks,replicate,mean_overload_excess,mean_user_utility,overflow_rate_slothall,hall_utilization_variance,n_skipped,n_users
0.7,0.0,1.0,46,3,6,5,0.46180555555555564,-0.0028611001422541448,0.9,0.03469007201646091,143,1600
0.7,0.0,1.0,47,6,12,1,0.42361111111111116,-0.0007533917902037502,0.875,0.0388374485596708,183,1600
0.7,0.0,1.0,47,6,12,2,0.4270833333333333,-0.00040173619796405544,0.85,0.030414094650205763,172,1600
0.7,0.0,1.0,47,6,12,3,0.4756944444444445,-0.00214938215976872,0.8,0.05632716049382717,167,1600
0.7,0.0,1.0,47,6,12,4,0.4270833333333333,-0.0015780916231597074,0.95,0.02623456790123457,149,1600
0.7,0.0,1.0,47,6,12,5,0.4756944444444444,-0.001569556779359118,0.9,0.03835519547325103,143,1600
0.7,0.0,1.0,48,7,13,1,0.41025641025641024,0.0022192879903741415,0.85,0.0305137168827645,183,1600
0.7,0.0,1.0,48,7,13,2,0.4551282051282052,0.000590632441235357,0.8,0.04210648148148147,172,1600
0.7,0.0,1.0,48,7,13,3,0.483974358974359,0.00015257851489877794,0.8,0.05006904774017869,167,1600
0.7,0.0,1.0,48,7,13,4,0.4519230769230769,0.0007046333591279108,0.825,0.035023986980832214,149,1600
0.7,0.0,1.0,48,7,13,5,0.4807692307692308,-0.0002629047421214636,0.825,0.03365325261158594,143,1600
0.7,0.0,1.0,49,3,6,1,0.3854166666666666,0.00030344828046509066,0.875,0.030156893004115226,183,1600
0.7,0.0,1.0,49,3,6,2,0.40625,0.000146455108479131,0.95,0.023566100823045263,172,1600
0.7,0.0,1.0,49,3,6,3,0.4895833333333333,0.0009884396057896084,0.8,0.05613425925925925,167,1600
0.7,0.0,1.0,49,3,6,4,0.4270833333333333,0.0007669724593142746,0.925,0.030381944444444444,149,1600
0.7,0.0,1.0,49,3,6,5,0.4791666666666667,-0.0020268642597511643,0.875,0.03835519547325103,143,1600
0.7,0.0,1.0,50,5,10,1,0.3888888888888889,0.0015976963986759074,0.9,0.02919238683127572,183,1600
0.7,0.0,1.0,50,5,10,2,0.41666666666666674,-0.000618029105826281,0.85,0.0291602366255144,172,1600
0.7,0.0,1.0,50,5,10,3,0.4791666666666667,0.0019235037745238515,0.825,0.05092592592592593,167,1600
0.7,0.0,1.0,50,5,10,4,0.4305555555555556,-0.0005890475001797313,0.925,0.03221450617283951,149,1600
0.7,0.0,1.0,50,5,10,5,0.4756944444444445,-0.0039019095675757853,0.875,0.03768004115226337,143,1600
0.7,0.0,1.0,51,8,13,1,0.38461538461538464,-0.000995896730601089,0.85,0.02100564228540419,183,1600
0.7,0.0,1.0,51,8,13,2,0.45512820512820507,-0.002715117102052318,0.825,0.03831879760451188,172,1600
0.7,0.0,1.0,51,8,13,3,0.47435897435897434,0.0021287381026195364,0.75,0.047136609807740766,167,1600
0.7,0.0,1.0,51,8,13,4,0.44551282051282054,0.0013164629894163228,0.85,0.029220233855650528,149,1600
0.7,0.0,1.0,51,8,13,5,0.5032051282051282,-0.0034369528282695684,0.85,0.037951685660019,143,1600
0.7,0.0,1.0,52,7,14,1,0.40624999999999994,-0.0009941123072349,0.9,0.03276105967078189,183,1600
0.7,0.0,1.0,52,7,14,2,0.40277777777777785,-0.0041564240996376615,0.875,0.02742412551440329,172,1600
0.7,0.0,1.0,52,7,14,3,0.4930555555555556,0.0011777398370759328,0.85,0.052469135802469126,167,1600
0.7,0.0,1.0,52,7,14,4,0.3993055555555556,-0.0008859262904297793,0.95,0.020929783950617287,149,1600
0.7,0.0,1.0,52,7,14,5,0.47222222222222227,-0.001376717929597362,0.875,0.03710133744855967,143,1600
0.7,0.0,1.0,53,3,6,1,0.3854166666666667,-7.224216387839988e-05,0.875,0.030446244855967072,183,1600
0.7,0.0,1.0,53,3,6,2,0.42013888888888884,-0.001033663401103695,0.85,0.03205375514403292,172,1600
0.7,0.0,1.0,53,3,6,3,0.47222222222222227,0.00020828704684390685,0.85,0.04957561728395061,167,1600
0.7,0.0,1.0,53,3,6,4,0.4513888888888889,-0.00042463545367354527,0.925,0.03587962962962963,149,1600
0.7,0.0,1.0,53,3,6,5,0.4826388888888889,-0.0030424398320610634,0.9,0.03825874485596708,143,1600
0.7,0.0,1.0,54,5,10,1,0.40972222222222215,-0.0008109759670333006,0.85,0.033822016460905345,183,1600
0.7,0.0,1.0,54,5,10,2,0.4375,-0.0023755088097823316,0.875,0.03350051440329218,172,1600
0.7,0.0,1.0,54,5,10,3,0.4861111111111111,0.00012367035866191146,0.825,0.0554591049382716,167,1600
0.7,0.0,1.0,54,5,10,4,0.4305555555555556,-0.001963201769031002,0.875,0.029031635802469136,149,1600
0.7,0.0,1.0,54,5,10,5,0.48611111111111116,-0.003843638037869823,0.9,0.03729423868312757,143,1600
0.7,0.0,1.0,55,3,6,1,0.40625,-0.004277992244169582,0.9,0.028034979423868307,183,1600
0.7,0.0,1.0,55,3,6,2,0.4201388888888889,-0.002406244847807102,0.875,0.030124742798353917,172,1600
0.7,0.0,1.0,55,3,6,3,0.5,-0.0017026241537678288,0.775,0.062114197530864196,167,1600
0.7,0.0,1.0,55,3,6,4,0.4166666666666666,0.00037960918190947266,0.925,0.02883873456790123,149,1600
0.7,0.0,1.0,55,3,6,5,0.46527777777777785,-0.005445602002655505,0.9,0.03362911522633744,143,1600
0.7,0.0,1.0,56,3,6,1,0.40624999999999994,0.0007391929590085056,0.875,0.03362911522633744,183,1600
0.7,0.0,1.0,56,3,6,2,0.4166666666666667,-0.0018136306494125165,0.9,0.02935313786008231,172,1600
0.7,0.0,1.0,56,3,6,3,0.4930555555555556,0.00010559592723438982,0.825,0.0570023148148148,167,1600
0.7,0.0,1.0,56,3,6,4,0.4305555555555555,-0.00025591099059965925,0.875,0.034529320987654315,149,1600
0.7,0.0,1.0,56,3,6,5,0.44097222222222227,-0.004595167757579475,0.925,0.026298868312757198,143,1600
0.7,0.0,1.0,57,4,8,1,0.3854166666666667,0.0004268194400356151,0.9,0.02774562757201646,183,1600
0.7,0.0,1.0,57,4,8,2,0.43402777777777773,-3.8444850652012974e-05,0.925,0.02742412551440328,172,1600
0.7,0.0,1.0,57,4,8,3,0.48611111111111116,0.0004638964859623229,0.825,0.054783950617283944,167,1600
0.7,0.0,1.0,57,4,8,4,0.40277777777777773,-0.0010770917635090883,0.925,0.02787422839506172,149,1600
0.7,0.0,1.0,57,4,8,5,0.47569444444444436,-0.004700443373949383,0.9,0.03671553497942387,143,1600
0.7,0.0,1.0,58,4,8,1,0.3888888888888889,0.0008373239639331586,0.85,0.029867541152263376,183,1600
0.7,0.0,1.0,58,4,8,2,0.3993055555555555,-0.001142374430783093,0.925,0.021058384773662547,172,1600
0.7,0.0,1.0,58,4,8,3,0.46875,0.0015525389640970388,0.8,0.05092592592592592,167,1600
0.7,0.0,1.0,58,4,8,4,0.4305555555555556,0.0015721509313880234,0.925,0.03269675925925926,149,1600
0.7,0.0,1.0,58,4,8,5,0.5,-0.0014830127778259338,0.875,0.040959362139917695,143,1600
0.7,0.0,1.0,59,7,14,1,0.3923611111111111,-0.001659422389930114,0.9,0.03141075102880658,183,1600
0.7,0.0,1.0,59,7,14,2,0.40277777777777773,0.0007426618233148474,0.9,0.025398662551440326,172,1600
0.7,0.0,1.0,59,7,14,3,0.5069444444444444,-0.0013227149511658353,0.8,0.06114969135802469,167,1600
0.7,0.0,1.0,59,7,14,4,0.40972222222222227,-0.00014790944194828626,0.925,0.025462962962962965,149,1600
0.7,0.0,1.0,59,7,14,5,0.4513888888888889,0.000527115450167912,0.925,0.03198945473251028,143,1600
0.7,0.0,1.0,60,7,13,1,0.4230769230769231,-0.0010824876178230625,0.85,0.031323599240265905,183,1600
0.7,0.0,1.0,60,7,13,2,0.44551282051282054,-0.0004500881733838469,0.875,0.02916425615830378,172,1600
0.7,0.0,1.0,60,7,13,3,0.48717948717948717,-0.0009153958346723812,0.775,0.05357347568657091,167,1600
0.7,0.0,1.0,60,7,13,4,0.4551282051282052,0.0014436152545385995,0.875,0.029231135652266607,149,1600
0.7,0.0,1.0,60,7,13,5,0.48076923076923084,-0.0009897478320635856,0.85,0.03255223474717522,143,1600
0.7,0.0,1.0,61,4,8,1,0.3923611111111111,-0.0005962488835211843,0.85,0.030349794238683125,183,1600
0.7,0.0,1.0,61,4,8,2,0.44791666666666674,-1.9113931120955385e-05,0.825,0.041120113168724284,172,1600
0.7,0.0,1.0,61,4,8,3,0.4930555555555555,0.001243074211088242,0.8,0.06221064814814814,167,1600
0.7,0.0,1.0,61,4,8,4,0.4236111111111111,0.0009437289618654176,0.925,0.029128086419753087,149,1600
0.7,0.0,1.0,61,4,8,5,0.48958333333333326,-0.0025576981445192357,0.9,0.03980195473251028,143,1600
0.7,0.0,1.0,62,7,14,1,0.40972222222222227,0.003947701966098976,0.9,0.03208590534979424,183,1600
0.7,0.0,1.0,62,7,14,2,0.4340277777777777,7.365124183706939e-05,0.925,0.028388631687242788,172,1600
0.7,0.0,1.0,62,7,14,3,0.47222222222222227,0.0013300786987383616,0.825,0.05295138888888889,167,1600
0.7,0.0,1.0,62,7,14,4,0.42013888888888884,-0.00011818305800261442,0.95,0.028838734567901227,149,1600
0.7,0.0,1.0,62,7,14,5,0.47916666666666674,-0.002961927398646367,0.85,0.03845164609053498,143,1600
0.7,0.0,1.0,63,3,6,1,0.3680555555555556,0.0001353434928751085,0.9,0.022633744855967076,183,1600
0.7,0.0,1.0,63,3,6,2,0.43402777777777773,-0.003011423680582084,0.9,0.029835390946502057,172,1600
0.7,0.0,1.0,63,3,6,3,0.46875,0.00302792873706494,0.825,0.05189043209876543,167,1600
0.7,0.0,1.0,63,3,6,4,0.43749999999999994,-0.0005671127573441482,0.9,0.03607253086419753,149,1600
0.7,0.0,1.0,63,3,6,5,0.4791666666666667,-0.0070716966682084605,0.875,0.03565457818930041,143,1600
0.7,0.0,1.0,64,3,6,1,0.40972222222222227,-0.0009993654178106226,0.925,0.03179655349794238,183,1600
0.7,0.0,1.0,64,3,6,2,0.43402777777777773,-0.002617206970899133,0.9,0.029931841563786005,172,1600
0.7,0.0,1.0,64,3,6,3,0.5000000000000001,0.0005416836319636786,0.8,0.05999228395061728,167,1600
0.7,0.0,1.0,64,3,6,4,0.4131944444444444,-0.00041634259549027774,0.9,0.03202160493827159,149,1600
0.7,0.0,1.0,64,3,6,5,0.47222222222222227,-0.004674013695403118,0.9,0.03295396090534979,143,1600
0.7,0.0,1.0,65,5,10,1,0.4270833333333333,0.0039000742067582905,0.85,0.03806584362139918,183,1600
0.7,0.0,1.0,65,5,10,2,0.44097222222222215,0.001367234120843932,0.875,0.03378986625514403,172,1600
0.7,0.0,1.0,65,5,10,3,0.48611111111111116,0.0030944755601376526,0.775,0.05391589506172839,167,1600
0.7,0.0,1.0,65,5,10,4,0.43402777777777785,0.0006569898434827337,0.925,0.037133487654320986,149,1600
0.7,0.0,1.0,65,5,10,5,0.47222222222222215,-0.0008080964898545063,0.875,0.03507587448559671,143,1600
0.7,0.0,1.0,66,7,14,1,0.40972222222222227,-0.0005613670816819649,0.875,0.03440072016460905,183,1600
0.7,0.0,1.0,66,7,14,2,0.4444444444444445,-0.0027608304104069247,0.9,0.03755144032921811,172,1600
0.7,0.0,1.0,66,7,14,3,0.49652777777777785,0.00020294727051805238,0.825,0.058256172839506175,167,1600
0.7,0.0,1.0,66,7,14,4,0.4236111111111111,-0.0005050234022928635,0.925,0.026427469135802472,149,1600
0.7,0.0,1.0,66,7,14,5,0.46875,-0.004451499320202857,0.875,0.0339184670781893,143,1600
0.7,0.0,1.0,67,5,10,1,0.40277777777777773,-0.0006786972659028834,0.875,0.030542695473251027,183,1600
0.7,0.0,1.0,67,5,10,2,0.42361111111111116,-0.00034533831560111137,0.9,0.028774434156378603,172,1600
0.7,0.0,1.0,67,5,10,3,0.4618055555555555,0.001987458824805799,0.85,0.04841820987654321,167,1600
0.7,0.0,1.0,67,5,10,4,0.45138888888888884,0.003188149059060379,0.925,0.03433641975308642,149,1600
0.7,0.0,1.0,67,5,10,5,0.48263888888888884,-0.0028046131192240864,0.85,0.03825874485596707,143,1600
0.7,0.0,1.0,68,4,8,1,0.3993055555555555,-0.0008585742594732437,0.875,0.0335326646090535,183,1600
0.7,0.0,1.0,68,4,8,2,0.40625000000000006,-0.0005530143034411595,0.85,0.026363168724279833,172,1600
0.7,0.0,1.0,68,4,8,3,0.4861111111111111,-0.0005605380301858531,0.825,0.05652006172839504,167,1600
0.7,0.0,1.0,68,4,8,4,0.4270833333333333,0.0018166034301248146,0.925,0.030478395061728402,149,1600
0.7,0.0,1.0,68,4,8,5,0.47222222222222215,-0.0027670739254244837,0.9,0.03710133744855967,143,1600
0.7,0.0,1.0,69,3,6,1,0.4236111111111111,-0.0016750507865799591,0.875,0.032278806584362135,183,1600
0.7,0.0,1.0,69,3,6,2,0.4305555555555555,-1.8815516668837517e-05,0.85,0.03224665637860082,172,1600
0.7,0.0,1.0,69,3,6,3,0.4930555555555556,0.0001531758222699864,0.8,0.05979938271604938,167,1600
0.7,0.0,1.0,69,3,6,4,0.40972222222222215,0.001344520823113271,0.9,0.02980324074074073,149,1600
0.7,0.0,1.0,69,3,6,5,0.47222222222222227,-0.0030995899953268234,0.9,0.03314686213991769,143,1600
0.7,0.0,1.0,70,4,8,1,0.40625,-0.0029843718570191414,0.9,0.03420781893004115,183,1600
0.7,0.0,1.0,70,4,8,2,0.42013888888888884,-0.0012856476989691146,0.85,0.02925668724279835,172,1600
0.7,0.0,1.0,70,4,8,3,0.4791666666666667,0.0005607373268139782,0.8,0.048900462962962965,167,1600
0.7,0.0,1.0,70,4,8,4,0.4201388888888889,-7.152680023864378e-05,0.925,0.03009259259259259,149,1600
0.7,0.0,1.0,70,4,8,5,0.4930555555555555,-0.001991245312747196,0.875,0.04086291152263375,143,1600
0.7,0.0,1.0,71,7,14,1,0.37152777777777785,-0.0011675956683029653,0.925,0.02388760288065843,183,1600
0.7,0.0,1.0,71,7,14,2,0.451388888888889,-0.001542252568397089,0.85,0.038130144032921816,172,1600
0.7,0.0,1.0,71,7,14,3,0.49999999999999994,0.0012212771723716287,0.8,0.058931327160493825,167,1600
0.7,0.0,1.0,71,7,14,4,0.4305555555555556,-5.32797889172798e-05,0.9,0.03317901234567901,149,1600
0.7,0.0,1.0,71,7,14,5,0.4861111111111111,-0.004309088239679113,0.925,0.039319701646090534,143,1600
0.7,0.0,1.0,72,5,9,1,0.4134615384615384,-3.5239783901488405e-05,0.825,0.027427297129678077,183,1600
0.7,0.0,1.0,72,5,9,2,0.4326923076923077,-0.002300236065639183,0.85,0.030299072620501195,172,1600
0.7,0.0,1.0,72,5,9,3,0.45192307692307687,0.001391791081332485,0.825,0.033675177335891614,167,1600
0.7,0.0,1.0,72,5,9,4,0.45192307692307687,0.000333244062421727,0.875,0.0304160125588697,149,1600
0.7,0.0,1.0,72,5,9,5,0.5032051282051282,-0.0034316593761468538,0.825,0.04031947412155746,143,1600
0.7,0.0,1.0,73,8,16,1,0.3993055555555555,0.0019219605764374138,0.85,0.03102494855967078,183,1600
0.7,0.0,1.0,73,8,16,2,0.4236111111111111,-0.0005825965412077494,0.875,0.03350051440329218,172,1600
0.7,0.0,1.0,73,8,16,3,0.44097222222222227,0.001883912228004192,0.85,0.038194444444444454,167,1600
0.7,0.0,1.0,73,8,16,4,0.45138888888888884,-0.00041440529523242733,0.9,0.035493827160493825,149,1600
0.7,0.0,1.0,73,8,16,5,0.48611111111111116,-0.003509243060470908,0.9,0.034882973251028807,143,1600
0.7,0.0,1.0,74,3,5,1,0.4326923076923077,0.0022880198342318183,0.825,0.03309390565342945,183,1600
0.7,0.0,1.0,74,3,5,2,0.4391025641025641,-0.0013789829045708756,0.85,0.030402158192336763,172,1600
0.7,0.0,1.0,74,3,5,3,0.5096153846153846,-0.0003323173675016733,0.75,0.05336880353993449,167,1600
0.7,0.0,1.0,74,3,5,4,0.4391025641025641,0.00033822073666669897,0.85,0.030024686512781746,149,1600
0.7,0.0,1.0,74,3,5,5,0.451923076923077,-0.0037628952915110857,0.85,0.0271343779677113,143,1600
0.7,0.0,1.0,75,8,14,1,0.39236111111111116,-0.0011784053699375363,0.925,0.02793852880658436,183,1600
0.7,0.0,1.0,75,8,14,2,0.4340277777777777,0.0017158194566582097,0.875,0.0297389403292181,172,1600
0.7,0.0,1.0,75,8,14,3,0.48611111111111116,-0.0006104406245140126,0.775,0.05439814814814815,167,1600
0.7,0.0,1.0,75,8,14,4,0.4166666666666667,-0.0009148129964160034,0.95,0.02797067901234568,149,1600
0.7,0.0,1.0,75,8,14,5,0.4618055555555556,-0.006846900675736833,0.875,0.03343621399176954,143,1600
0.7,0.0,1.0,76,8,13,1,0.4391025641025641,0.0004325809280271642,0.825,0.033364709309649784,183,1600
0.7,0.0,1.0,76,8,13,2,0.45512820512820507,-0.0003686867242504377,0.8,0.035414150168614454,172,1600
0.7,0.0,1.0,76,8,13,3,0.467948717948718,0.0017853479860787046,0.75,0.0476707978419288,167,1600
0.7,0.0,1.0,76,8,13,4,0.4551282051282052,0.0005571825595689006,0.875,0.02779202279202279,149,1600
0.7,0.0,1.0,76,8,13,5,0.4839743589743589,-0.0032637359712680337,0.85,0.033738883195728424,143,1600
0.7,0.0,1.0,77,5,10,1,0.40624999999999994,0.0005269560245506,0.925,0.03198945473251028,183,1600
0.7,0.0,1.0,77,5,10,2,0.42361111111111116,0.0022221360779076348,0.875,0.03147505144032922,172,1600
0.7,0.0,1.0,77,5,10,3,0.4965277777777777,0.002387047966258251,0.775,0.05748456790123455,167,1600
0.7,0.0,1.0,77,5,10,4,0.40972222222222227,0.0019135079492116347,0.925,0.02652391975308642,149,1600
0.7,0.0,1.0,77,5,10,5,0.46875,-0.0040192488091997805,0.925,0.03565457818930041,143,1600
0.7,0.0,1.0,78,6,12,1,0.3993055555555555,-0.001638250615869765,0.925,0.029674639917695478,183,1600
0.7,0.0,1.0,78,6,12,2,0.43402777777777785,0.0001725901889585657,0.9,0.02906378600823045,172,1600
0.7,0.0,1.0,78,6,12,3,0.4895833333333333,-0.0022280854897690004,0.8,0.055844907407407406,167,1600
0.7,0.0,1.0,78,6,12,4,0.40625,-0.0003185954864602536,0.95,0.028742283950617276,149,1600
0.7,0.0,1.0,78,6,12,5,0.46527777777777785,-0.0020840233069611713,0.875,0.03748713991769547,143,1600
0.7,0.0,1.0,79,3,6,1,0.41319444444444436,0.0016829122076160274,0.85,0.03189300411522633,183,1600
0.7,0.0,1.0,79,3,6,2,0.4375,-0.002345019288331969,0.875,0.033982767489711935,172,1600
0.7,0.0,1.0,79,3,6,3,0.46875,0.0020025960605562433,0.8,0.04523533950617284,167,1600
0.7,0.0,1.0,79,3,6,4,0.4513888888888889,-0.00039209552640386393,0.9,0.034047067901234566,149,1600
0.7,0.0,1.0,79,3,6,5,0.4861111111111111,-0.004877193783831899,0.9,0.03768004115226338,143,1600
0.7,0.0,1.0,80,7,10,1,0.4198717948717948,0.0010084768336673733,0.85,0.029447330392270862,183,1600
0.7,0.0,1.0,80,7,10,2,0.45192307692307687,-0.0017911641953105573,0.85,0.0354085539130182,172,1600
0.7,0.0,1.0,80,7,10,3,0.47756410256410253,-0.00031630719189706724,0.8,0.046303930582204396,167,1600
0.7,0.0,1.0,80,7,10,4,0.4487179487179487,-0.0013616006917436608,0.85,0.031334561602418744,149,1600
0.7,0.0,1.0,80,7,10,5,0.48076923076923084,-0.0027568099908239674,0.825,0.034240801911932864,143,1600
0.7,0.0,1.0,81,5,10,1,0.40277777777777773,0.0005254042202432175,0.9,0.03131430041152263,183,1600
0.7,0.0,1.0,81,5,10,2,0.4166666666666667,8.63880425458774e-05,0.9,0.027617026748971197,172,1600
0.7,0.0,1.0,81,5,10,3,0.4895833333333333,-0.000852667104700231,0.825,0.05526620370370369,167,1600
0.7,0.0,1.0,81,5,10,4,0.4166666666666666,0.0012960747832403286,0.925,0.030960648148148143,149,1600
0.7,0.0,1.0,81,5,10,5,0.46875,-0.0019415115613810486,0.875,0.03594393004115226,143,1600
0.7,0.0,1.0,82,6,11,1,0.4262820512820513,0.00016836120426887645,0.8,0.03151134029110219,183,1600
0.7,0.0,1.0,82,6,11,2,0.4358974358974359,-0.00012705408538749908,0.8,0.028212665586177497,172,1600
0.7,0.0,1.0,82,6,11,3,0.5032051282051282,0.0007052346637647133,0.75,0.0546108815677268,167,1600
0.7,0.0,1.0,82,6,11,4,0.4487179487179488,0.0005663397036551033,0.9,0.030402158192336767,149,1600
0.7,0.0,1.0,82,6,11,5,0.4871794871794871,-0.0019612557206710336,0.85,0.032196109391049874,143,1600
0.7,0.0,1.0,83,5,10,1,0.3819444444444444,-0.001309341123997001,0.9,0.02909593621399176,183,1600
0.7,0.0,1.0,83,5,10,2,0.42361111111111116,-0.001202783661428839,0.875,0.030414094650205756,172,1600
0.7,0.0,1.0,83,5,10,3,0.513888888888889,-7.300456396478693e-05,0.8,0.06037808641975307,167,1600
0.7,0.0,1.0,83,5,10,4,0.42013888888888884,0.0004539956544613233,0.9,0.0326003086419753,149,1600
0.7,0.0,1.0,83,5,10,5,0.4444444444444445,-0.0016372644341754493,0.9,0.026877572016460908,143,1600
0.7,0.0,1.0,84,6,12,1,0.3993055555555555,-0.00225318449549377,0.925,0.03276105967078189,183,1600
0.7,0.0,1.0,84,6,12,2,0.4270833333333334,-0.003361499456077581,0.85,0.03215020576131688,172,1600
0.7,0.0,1.0,84,6,12,3,0.46527777777777773,0.00015492478043597658,0.825,0.04996141975308641,167,1600
0.7,0.0,1.0,84,6,12,4,0.44097222222222227,0.0009863426219817483,0.875,0.034432870370370364,149,1600
0.7,0.0,1.0,84,6,12,5,0.4583333333333333,-0.003605605574048241,0.925,0.030832047325102873,143,1600
0.7,0.0,1.0,85,7,13,1,0.4166666666666667,0.0008539384596224409,0.85,0.0295363617313022,183,1600
0.7,0.0,1.0,85,7,13,2,0.45833333333333337,-0.0001802687246527057,0.775,0.0388381470821947,172,1600
0.7,0.0,1.0,85,7,13,3,0.47756410256410253,0.00112621306667279,0.775,0.05000356125356127,167,1600
0.7,0.0,1.0,85,7,13,4,0.4326923076923077,-0.0004677636082487879,0.875,0.02818986871814253,149,1600
0.7,0.0,1.0,85,7,13,5,0.4935897435897436,-0.004516852676097187,0.85,0.037193056887997365,143,1600
0.7,0.0,1.0,86,7,12,1,0.40972222222222227,-0.0014990288656554186,0.85,0.03719778806584362,183,1600
0.7,0.0,1.0,86,7,12,2,0.4375,-0.0012253242463339121,0.9,0.03195730452674898,172,1600
0.7,0.0,1.0,86,7,12,3,0.4930555555555555,0.0008463061284419382,0.85,0.057002314814814804,167,1600
0.7,0.0,1.0,86,7,12,4,0.43402777777777773,-0.001266449453178211,0.95,0.02845293209876543,149,1600
0.7,0.0,1.0,86,7,12,5,0.43402777777777773,-0.002109519467994687,0.9,0.027456275720164607,143,1600
0.7,0.0,1.0,87,4,8,1,0.40972222222222215,-0.0021172106399899348,0.9,0.0339184670781893,183,1600
0.7,0.0,1.0,87,4,8,2,0.4131944444444445,-0.0013252480706432833,0.925,0.026748971193415638,172,1600
0.7,0.0,1.0,87,4,8,3,0.46875,0.000594505610424676,0.85,0.05275848765432098,167,1600
0.7,0.0,1.0,87,4,8,4,0.4444444444444444,0.0013033826745959232,0.9,0.03269675925925926,149,1600
0.7,0.0,1.0,87,4,8,5,0.46875,-0.0028931218105572045,0.875,0.03401491769547325,143,1600
0.7,0.0,1.0,88,8,14,1,0.3993055555555556,-0.003378688771626912,0.875,0.031410751028806576,183,1600
0.7,0.0,1.0,88,8,14,2,0.45833333333333326,-0.002406831534244702,0.85,0.03890174897119341,172,1600
0.7,0.0,1.0,88,8,14,3,0.5208333333333334,-0.0017531674064230173,0.75,0.06201774691358026,167,1600
0.7,0.0,1.0,88,8,14,4,0.4270833333333333,0.0021946141454100144,0.925,0.02565586419753087,149,1600
0.7,0.0,1.0,88,8,14,5,0.5069444444444444,-0.004163675765594235,0.875,0.041923868312757205,143,1600
0.7,0.0,1.0,89,8,16,1,0.38888888888888884,-0.0006390236681909301,0.925,0.030349794238683118,183,1600
0.7,0.0,1.0,89,8,16,2,0.4270833333333333,-0.0027240056461596395,0.875,0.02983539094650206,172,1600
0.7,0.0,1.0,89,8,16,3,0.4756944444444444,-0.000684406401051092,0.825,0.047743055555555546,167,1600
0.7,0.0,1.0,89,8,16,4,0.40625,-0.0020532060949335572,0.925,0.024209104938271605,149,1600
0.7,0.0,1.0,89,8,16,5,0.4861111111111111,-0.0034600927367137045,0.9,0.03980195473251028,143,1600
0.7,0.0,1.0,90,7,14,1,0.3923611111111111,0.0028253020833653862,0.9,0.02822788065843621,183,1600
0.7,0.0,1.0,90,7,14,2,0.42013888888888884,0.0005014900583773851,0.925,0.026073816872427987,172,1600
0.7,0.0,1.0,90,7,14,3,0.4756944444444445,-0.0004256719229306327,0.775,0.05304783950617284,167,1600
0.7,0.0,1.0,90,7,14,4,0.4305555555555556,-0.0015791317851835628,0.9,0.038483796296296294,149,1600
0.7,0.0,1.0,90,7,14,5,0.4756944444444445,-0.002536222858543624,0.925,0.033050411522633744,143,1600
0.7,0.0,1.0,91,5,10,1,0.3958333333333333,0.0006481910747243091,0.9,0.027938528806584362,183,1600
0.7,0.0,1.0,91,5,10,2,0.4131944444444444,-0.001503541554848198,0.9,0.028774434156378596,172,1600
0.7,0.0,1.0,91,5,10,3,0.4479166666666667,0.0004878948507393943,0.825,0.0459104938271605,167,1600
